ID;Year;DOY;UTC;C;SPDm/s;GSTm/s;Dir
4;2014;044;0515;-5.64;6.48;7.64;189
4;2014;044;0520;-5.65;6.12;7.15;191
4;2014;044;0525;-5.78;5.86;6.66;195
4;2014;044;0530;-5.81;5.43;6.66;195
4;2014;044;0535;-5.87;5.07;6.37;196
4;2014;044;0540;-5.98;4.87;5.88;198
4;2014;044;0545;-6.00;5.09;5.98;191
4;2014;044;0550;-6.00;5.27;6.27;187
4;2014;044;0555;-6.02;5.28;6.17;186
4;2014;044;0600;-6.05;5.02;5.98;186
4;2014;044;0605;-6.13;5.04;6.08;189
4;2014;044;0610;-6.16;5.32;6.08;192
4;2014;044;0615;-6.25;5.36;6.17;194
4;2014;044;0620;-6.33;5.31;6.57;194
4;2014;044;0625;-6.41;5.00;6.27;195
4;2014;044;0630;-6.37;4.58;5.49;192
4;2014;044;0635;-6.40;4.66;5.39;186
4;2014;044;0640;-6.39;4.86;5.88;184
4;2014;044;0645;-6.36;5.13;5.88;190
4;2014;044;0650;-6.48;5.42;6.37;190
4;2014;044;0655;-6.49;5.45;6.57;190
4;2014;044;0700;-6.54;5.54;6.08;191
4;2014;044;0705;-6.49;5.75;6.76;187
4;2014;044;0710;-6.45;5.68;6.37;181
4;2014;044;0715;-6.44;5.54;6.66;182
4;2014;044;0720;-6.44;5.90;6.96;183
4;2014;044;0725;-6.47;5.98;6.96;187
4;2014;044;0730;-6.42;5.60;6.76;185
4;2014;044;0735;-6.46;6.00;7.06;185
4;2014;044;0740;-6.46;6.08;7.06;182
4;2014;044;0745;-6.52;6.18;7.06;182
4;2014;044;0750;-6.47;6.27;7.64;180
4;2014;044;0755;-6.37;6.98;8.33;176
4;2014;044;0800;-6.38;7.57;8.92;176
4;2014;044;0805;-6.42;7.17;7.94;177
4;2014;044;0810;-6.32;6.50;7.35;182
4;2014;044;0815;-6.33;6.40;7.84;177
4;2014;044;0820;-6.28;6.78;8.04;178
4;2014;044;0825;-6.21;6.95;8.72;178
4;2014;044;0830;-6.28;7.33;8.33;178
4;2014;044;0835;-6.27;7.97;9.02;172
4;2014;044;0840;-6.36;8.37;9.51;175
4;2014;044;0845;-6.27;9.15;10.98;169
4;2014;044;0850;-6.35;9.26;10.49;171
4;2014;044;0855;-6.42;8.86;9.90;174
4;2014;044;0900;-6.30;7.84;8.82;178
4;2014;044;0905;-6.32;7.61;8.82;178
4;2014;044;0910;-6.27;7.59;8.53;182
4;2014;044;0915;-6.25;7.42;8.23;181
4;2014;044;0920;-6.30;7.16;8.04;183
4;2014;044;0925;-6.28;6.69;7.74;186
4;2014;044;0930;-6.45;6.18;7.55;198
4;2014;044;0935;-6.55;5.58;6.86;196
4;2014;044;0940;-6.60;6.08;7.15;193
4;2014;044;0945;-6.57;5.92;6.76;186
4;2014;044;0950;-6.43;5.53;6.47;184
4;2014;044;0955;-6.48;6.04;6.96;185
4;2014;044;1000;-6.52;6.46;7.74;182
4;2014;044;1005;-6.53;7.97;9.21;180
4;2014;044;1010;-6.45;7.70;9.02;180
4;2014;044;1015;-6.51;6.98;8.04;185
4;2014;044;1020;-6.49;7.01;7.64;183
4;2014;044;1025;-6.52;6.94;7.74;184
4;2014;044;1030;-6.54;6.71;7.74;187
4;2014;044;1035;-6.47;6.37;7.25;187
4;2014;044;1040;-6.49;6.71;7.64;186
4;2014;044;1045;-6.45;6.69;7.94;182
4;2014;044;1050;-6.48;6.66;8.43;181
4;2014;044;1055;-6.55;7.20;8.53;181
4;2014;044;1100;-6.46;6.85;8.04;186
4;2014;044;1105;-6.50;6.47;7.84;187
4;2014;044;1110;-6.51;5.92;7.06;191
4;2014;044;1115;-6.56;5.58;6.27;190
4;2014;044;1120;-6.54;5.63;6.76;188
4;2014;044;1125;-6.57;6.58;7.64;182
4;2014;044;1130;-6.58;7.34;8.43;182
4;2014;044;1135;-6.62;8.10;9.02;183
4;2014;044;1140;-6.58;7.92;9.02;185
4;2014;044;1145;-6.68;8.52;9.31;184
4;2014;044;1150;-6.73;8.05;9.31;185
4;2014;044;1155;-6.82;8.03;9.02;187
4;2014;044;1200;-6.91;7.95;8.92;187
4;2014;044;1205;-6.97;7.34;8.13;190
4;2014;044;1210;-7.01;7.16;7.84;194
4;2014;044;1215;-6.95;6.51;7.64;196
4;2014;044;1220;-6.92;5.89;6.76;195
4;2014;044;1225;-6.86;6.06;7.06;195
4;2014;044;1230;-6.88;6.44;7.35;194
4;2014;044;1235;-6.84;6.85;7.64;192
4;2014;044;1240;-6.89;6.98;7.74;188
4;2014;044;1245;-6.96;6.81;7.84;190
4;2014;044;1250;-7.01;6.52;7.15;193
4;2014;044;1255;-6.89;6.39;7.35;195
4;2014;044;1300;-6.93;6.15;6.86;201
4;2014;044;1305;-6.90;6.16;6.86;190
4;2014;044;1310;-6.80;6.48;7.45;188
4;2014;044;1315;-6.66;6.39;7.55;191
4;2014;044;1320;-6.63;6.41;7.45;188
4;2014;044;1325;-6.65;5.94;6.86;185
4;2014;044;1330;-6.70;6.29;7.25;185
4;2014;044;1335;-6.67;6.29;7.15;184
4;2014;044;1340;-6.71;6.66;7.55;185
4;2014;044;1345;-6.72;6.66;7.55;183
4;2014;044;1350;-6.76;6.42;7.35;181
4;2014;044;1355;-6.81;6.89;7.94;182
4;2014;044;1400;-6.71;7.17;8.04;182
4;2014;044;1405;-6.76;7.08;7.94;183
4;2014;044;1410;-6.93;7.16;7.84;183
4;2014;044;1415;-6.91;6.89;7.74;185
4;2014;044;1420;-6.75;6.34;7.25;187
4;2014;044;1425;-6.57;6.42;7.74;184
4;2014;044;1430;-6.45;6.23;6.86;183
4;2014;044;1435;-6.33;6.24;7.35;181
4;2014;044;1440;-6.20;6.27;7.15;183
4;2014;044;1445;-6.21;6.52;7.25;183
4;2014;044;1450;-6.13;6.17;7.15;184
4;2014;044;1455;-6.08;6.17;7.06;185
4;2014;044;1500;-6.10;6.25;7.25;184
4;2014;044;1505;-5.99;6.48;7.25;182
4;2014;044;1510;-5.93;6.86;7.94;177
4;2014;044;1515;-5.76;6.64;7.74;180
4;2014;044;1520;-5.70;6.47;7.45;184
4;2014;044;1525;-5.60;6.30;7.45;183
4;2014;044;1530;-5.55;5.92;7.25;181
4;2014;044;1535;-5.37;6.24;7.15;179
4;2014;044;1540;-5.30;6.30;7.35;176
4;2014;044;1545;-5.25;6.13;6.86;176
4;2014;044;1550;-5.11;6.34;7.64;176
4;2014;044;1555;-4.94;6.24;7.25;176
4;2014;044;1600;-4.72;6.50;7.94;179
4;2014;044;1605;-4.55;6.76;7.64;176
4;2014;044;1610;-4.37;6.90;7.64;175
4;2014;044;1615;-4.22;6.93;7.55;176
4;2014;044;1620;-4.14;7.06;8.13;173
4;2014;044;1625;-3.91;6.79;7.94;172
4;2014;044;1630;-3.97;6.86;8.23;164
4;2014;044;1635;-4.11;7.19;8.82;161
4;2014;044;1640;-3.94;7.40;8.62;166
4;2014;044;1645;-3.87;7.53;8.82;166
4;2014;044;1650;-3.93;8.44;9.51;170
4;2014;044;1655;-3.93;8.61;9.60;173
4;2014;044;1700;-3.94;8.80;9.90;175
4;2014;044;1705;-3.84;8.52;9.51;177
4;2014;044;1710;-3.69;8.56;10.00;177
4;2014;044;1715;-3.44;8.71;10.68;180
4;2014;044;1720;-2.89;9.15;10.58;189
4;2014;044;1725;-2.88;9.20;10.00;186
4;2014;044;1730;-2.85;9.81;10.88;185
4;2014;044;1735;-2.91;9.61;11.27;182
4;2014;044;1740;-2.98;10.32;11.47;181
4;2014;044;1745;-2.96;10.18;11.56;181
4;2014;044;1750;-2.89;9.65;11.47;182
4;2014;044;1755;-2.83;8.55;10.00;185
4;2014;044;1800;-2.83;9.03;10.09;184
4;2014;044;1805;-2.91;9.69;11.27;187
4;2014;044;1810;-2.88;9.84;11.47;186
4;2014;044;1815;-2.95;9.40;11.86;187
4;2014;044;1820;-3.01;10.69;12.05;192
4;2014;044;1825;-2.98;9.40;11.17;194
4;2014;044;1830;-3.24;10.49;13.62;193
4;2014;044;1835;-3.71;9.87;13.03;213
4;2014;044;1840;-4.41;10.87;14.11;205
4;2014;044;1845;-4.93;10.09;11.66;196
4;2014;044;1850;-5.19;9.55;10.98;189
4;2014;044;1855;-5.43;9.98;11.56;185
4;2014;044;1900;-5.80;9.71;11.47;181
4;2014;044;1905;-5.81;9.43;11.86;176
4;2014;044;1910;-5.74;11.25;12.35;180
4;2014;044;1915;-5.66;9.83;11.96;174
4;2014;044;1920;-5.30;9.58;11.86;171
4;2014;044;1925;-5.31;10.66;12.15;171
4;2014;044;1930;-5.21;9.93;11.47;172
4;2014;044;1935;-5.18;9.71;11.86;168
4;2014;044;1940;-5.11;11.00;12.25;172
4;2014;044;1945;-4.72;10.34;11.66;171
4;2014;044;1950;-4.46;10.52;12.84;168
4;2014;044;1955;-4.16;10.78;12.94;162
4;2014;044;2000;-3.85;10.13;12.94;163
4;2014;044;2005;-3.74;10.54;13.43;160
4;2014;044;2010;-3.67;10.42;13.43;161
4;2014;044;2015;-3.65;12.13;13.72;164
4;2014;044;2020;-3.55;11.20;13.72;167
4;2014;044;2025;-3.48;11.38;13.13;169
4;2014;044;2030;-3.31;11.11;12.54;168
4;2014;044;2035;-3.08;11.15;12.64;166
4;2014;044;2040;-2.86;11.61;13.13;170
4;2014;044;2045;-2.73;11.54;13.03;172
4;2014;044;2050;-2.65;10.48;11.96;173
4;2014;044;2055;-2.47;10.49;12.15;173
4;2014;044;2100;-2.38;9.48;10.78;174
4;2014;044;2105;-2.20;8.85;10.29;178
4;2014;044;2110;-1.94;8.80;14.31;186
4;2014;044;2115;-1.43;12.43;14.80;200
4;2014;044;2120;-1.50;11.07;15.09;203
4;2014;044;2125;-1.58;11.66;15.19;202
4;2014;044;2130;-1.62;10.17;12.05;202
4;2014;044;2135;-1.66;10.85;13.13;202
4;2014;044;2140;-1.71;10.13;12.35;201
4;2014;044;2145;-1.73;9.26;11.37;203
4;2014;044;2150;-1.72;8.56;10.39;200
4;2014;044;2155;-1.69;8.66;10.49;203
4;2014;044;2200;-1.70;7.80;10.39;201
4;2014;044;2205;-1.73;7.57;9.70;201
4;2014;044;2210;-1.72;8.69;10.58;200
4;2014;044;2215;-1.69;8.65;11.07;201
4;2014;044;2220;-1.83;10.42;12.84;200
4;2014;044;2225;-1.77;9.27;11.66;203
4;2014;044;2230;-1.78;8.76;10.39;203
4;2014;044;2235;-1.70;8.52;10.78;204
4;2014;044;2240;-1.62;8.87;11.37;202
4;2014;044;2245;-1.55;8.69;10.98;203
4;2014;044;2250;-1.45;8.94;11.07;205
4;2014;044;2255;-1.44;9.79;11.47;204
4;2014;044;2300;-1.42;9.04;11.66;203
4;2014;044;2305;-1.41;8.73;10.88;202
4;2014;044;2310;-1.47;8.50;10.78;197
4;2014;044;2315;-1.47;8.60;10.19;198
4;2014;044;2320;-1.48;8.78;10.29;197
4;2014;044;2325;-1.52;8.49;9.70;194
4;2014;044;2330;-1.51;8.33;9.60;192
4;2014;044;2335;-1.49;7.55;9.70;193
4;2014;044;2340;-1.50;7.83;9.70;191
4;2014;044;2345;-1.40;7.80;10.09;192
4;2014;044;2350;-1.42;7.39;9.02;195
4;2014;044;2355;-1.30;7.36;9.41;198
4;2014;045;0000;-1.20;7.91;10.68;199
4;2014;045;0005;-1.18;8.03;10.58;195
4;2014;045;0010;-1.16;8.26;10.39;194
4;2014;045;0015;-1.14;8.00;10.39;193
4;2014;045;0020;-1.18;8.02;9.60;193
4;2014;045;0025;-1.19;7.96;9.80;191
4;2014;045;0030;-1.24;7.69;8.82;188
4;2014;045;0035;-1.28;7.46;8.53;185
4;2014;045;0040;-1.29;7.14;8.13;184
4;2014;045;0045;-1.22;7.12;8.23;187
4;2014;045;0050;-1.19;7.42;8.53;186
4;2014;045;0055;-1.25;7.29;9.02;185
4;2014;045;0100;-1.24;7.43;8.72;186
4;2014;045;0105;-1.15;7.57;8.92;186
4;2014;045;0110;-1.09;7.88;9.80;189
4;2014;045;0115;-1.05;8.15;9.02;187
4;2014;045;0120;-1.06;8.33;9.51;188
4;2014;045;0125;-1.04;7.81;8.92;189
4;2014;045;0130;-1.00;8.12;9.80;186
4;2014;045;0135;-1.01;8.12;9.02;186
4;2014;045;0140;-1.00;8.06;8.82;186
4;2014;045;0145;-0.89;8.42;10.09;188
4;2014;045;0150;-0.81;8.89;11.07;188
4;2014;045;0155;-0.67;9.08;12.05;191
4;2014;045;0200;-0.66;7.97;10.58;192
4;2014;045;0205;-0.52;7.44;10.49;194
4;2014;045;0210;-0.32;7.50;10.29;199
4;2014;045;0215;0.50;7.92;11.37;232
4;2014;045;0220;0.69;7.10;9.90;231
4;2014;045;0225;0.78;7.58;11.37;240
4;2014;045;0230;0.81;8.95;15.29;244
4;2014;045;0235;0.68;11.69;17.05;246
4;2014;045;0240;0.26;14.52;20.68;266
4;2014;045;0245;-0.80;15.93;19.89;276
4;2014;045;0250;-1.26;14.33;16.86;275
4;2014;045;0255;-1.83;15.54;19.21;274
4;2014;045;0300;-2.55;14.87;18.72;280
4;2014;045;0305;-2.91;13.75;17.35;282
4;2014;045;0310;-3.22;14.22;16.66;282
4;2014;045;0315;-3.29;13.75;17.44;285
4;2014;045;0320;-3.34;13.42;16.37;287
4;2014;045;0325;-3.34;12.19;15.09;282
4;2014;045;0330;-3.45;13.39;17.84;280
4;2014;045;0335;-3.52;13.87;16.17;278
4;2014;045;0340;-3.54;13.36;17.05;283
4;2014;045;0345;-3.58;13.91;16.66;282
4;2014;045;0350;-4.00;15.68;18.91;274
4;2014;045;0355;-4.07;14.05;17.54;279
4;2014;045;0400;-4.13;14.54;17.44;284
4;2014;045;0405;-4.21;13.87;17.64;283
4;2014;045;0410;-4.21;13.06;16.46;284
4;2014;045;0415;-4.29;11.99;14.90;281
4;2014;045;0420;-4.38;12.38;14.50;277
4;2014;045;0425;-4.38;13.00;16.37;276
4;2014;045;0430;-4.51;13.91;17.93;275
4;2014;045;0435;-4.62;13.88;16.86;278
4;2014;045;0440;-4.57;13.35;16.56;279
4;2014;045;0445;-4.68;13.90;17.64;276
4;2014;045;0450;-4.72;13.26;17.15;276
4;2014;045;0455;-4.85;14.39;17.93;275
4;2014;045;0500;-4.79;13.36;16.07;282
4;2014;045;0505;-4.93;13.05;15.19;284
4;2014;045;0510;-4.90;12.60;16.17;279
4;2014;045;0515;-4.83;12.03;14.90;282
4;2014;045;0520;-4.93;11.71;14.41;283
4;2014;045;0525;-5.00;12.37;15.29;284
4;2014;045;0530;-5.00;11.89;15.29;283
4;2014;045;0535;-5.02;11.19;14.50;283
4;2014;045;0540;-5.01;11.74;15.68;288
4;2014;045;0545;-4.86;10.60;14.01;289
4;2014;045;0550;-5.03;11.43;14.01;286
4;2014;045;0555;-5.02;12.12;14.90;293
4;2014;045;0600;-5.04;11.72;14.70;296
4;2014;045;0605;-5.01;11.04;13.62;293
4;2014;045;0610;-5.02;12.35;15.29;290
4;2014;045;0615;-5.18;12.36;15.58;293
4;2014;045;0620;-5.07;11.67;15.39;296
4;2014;045;0625;-5.11;11.77;13.82;296
4;2014;045;0630;-5.08;11.98;14.31;292
4;2014;045;0635;-5.15;9.96;12.54;285
4;2014;045;0640;-5.34;10.22;12.25;283
4;2014;045;0645;-5.36;9.48;10.98;283
4;2014;045;0650;-5.39;9.85;11.47;281
4;2014;045;0655;-5.49;10.18;12.15;283
4;2014;045;0700;-5.52;9.79;11.66;284
4;2014;045;0705;-5.50;9.66;12.05;285
4;2014;045;0710;-5.53;9.66;12.54;283
4;2014;045;0715;-5.57;9.95;12.25;286
4;2014;045;0720;-5.65;9.97;12.64;284
4;2014;045;0725;-5.65;9.19;10.68;288
4;2014;045;0730;-5.62;8.13;10.19;287
4;2014;045;0735;-5.72;9.81;12.15;287
4;2014;045;0740;-5.71;8.31;10.78;287
4;2014;045;0745;-5.70;8.36;10.39;286
4;2014;045;0750;-5.88;8.34;10.68;276
4;2014;045;0755;-5.97;8.39;10.39;273
4;2014;045;0800;-6.15;8.63;9.80;270
4;2014;045;0805;-6.25;8.49;10.09;275
4;2014;045;0810;-6.29;9.05;11.17;270
4;2014;045;0815;-6.30;9.44;12.25;275
4;2014;045;0820;-6.41;9.69;11.86;275
4;2014;045;0825;-6.55;9.51;11.37;275
4;2014;045;0830;-6.56;9.10;11.66;278
4;2014;045;0835;-6.72;9.18;11.76;275
4;2014;045;0840;-6.69;8.66;10.58;272
4;2014;045;0845;-6.95;8.86;10.78;271
4;2014;045;0850;-6.94;8.81;10.78;276
4;2014;045;0855;-7.08;8.75;10.78;275
4;2014;045;0900;-7.10;8.88;10.39;274
4;2014;045;0905;-7.16;8.92;10.68;276
4;2014;045;0910;-7.12;8.82;11.66;278
4;2014;045;0915;-7.28;10.17;12.05;276
4;2014;045;0920;-7.37;9.70;12.74;276
4;2014;045;0925;-7.47;9.96;11.76;276
4;2014;045;0930;-7.71;9.42;11.56;273
4;2014;045;0935;-7.87;10.69;12.94;278
4;2014;045;0940;-7.89;10.15;12.35;281
4;2014;045;0945;-8.22;9.98;12.64;284
4;2014;045;0950;-8.25;8.91;10.88;288
4;2014;045;0955;-8.54;9.21;11.27;284
4;2014;045;1000;-8.58;8.53;11.07;284
4;2014;045;1005;-8.62;8.42;10.09;282
4;2014;045;1010;-8.71;8.19;10.19;286
4;2014;045;1015;-8.57;7.87;9.31;282
4;2014;045;1020;-8.69;8.14;9.70;283
4;2014;045;1025;-8.64;7.71;9.31;284
4;2014;045;1030;-8.61;7.67;9.02;282
4;2014;045;1035;-8.67;8.41;10.00;281
4;2014;045;1040;-8.58;8.11;10.09;287
4;2014;045;1045;-8.50;8.14;10.19;288
4;2014;045;1050;-8.45;8.48;10.00;292
4;2014;045;1055;-8.31;8.80;11.17;291
4;2014;045;1100;-8.40;9.02;10.49;289
4;2014;045;1105;-8.59;9.29;11.27;287
4;2014;045;1110;-8.64;9.85;11.76;288
4;2014;045;1115;-8.69;9.81;11.86;292
4;2014;045;1120;-8.74;8.87;10.49;294
4;2014;045;1125;-8.75;7.85;9.11;299
4;2014;045;1130;-8.70;7.58;9.41;295
4;2014;045;1135;-8.63;7.10;9.51;299
4;2014;045;1140;-8.58;7.09;8.62;298
4;2014;045;1145;-8.49;7.21;8.62;294
4;2014;045;1150;-8.48;8.03;10.09;286
4;2014;045;1155;-8.53;8.41;10.19;286
4;2014;045;1200;-8.64;8.53;10.09;281
4;2014;045;1205;-8.75;7.96;9.70;278
4;2014;045;1210;-8.93;8.59;10.19;275
4;2014;045;1215;-9.06;8.37;9.80;276
4;2014;045;1220;-9.13;8.25;9.90;283
4;2014;045;1225;-9.13;7.80;9.51;283
4;2014;045;1230;-9.13;7.87;9.11;284
4;2014;045;1235;-9.18;8.61;10.09;283
4;2014;045;1240;-9.09;8.45;10.19;283
4;2014;045;1245;-9.17;8.33;10.19;285
4;2014;045;1250;-9.17;7.97;9.70;282
4;2014;045;1255;-9.22;8.21;9.90;283
4;2014;045;1300;-9.20;8.04;9.31;285
4;2014;045;1305;-9.30;8.12;10.00;283
4;2014;045;1310;-9.37;8.34;10.00;283
4;2014;045;1315;-9.27;7.87;9.21;284
4;2014;045;1320;-9.29;7.64;9.60;280
4;2014;045;1325;-9.19;7.89;9.21;284
4;2014;045;1330;-9.32;7.44;8.82;283
4;2014;045;1335;-9.28;7.71;9.21;282
4;2014;045;1340;-9.36;8.04;9.11;277
4;2014;045;1345;-9.36;8.17;9.80;276
4;2014;045;1350;-9.44;7.73;9.02;279
4;2014;045;1355;-9.46;7.12;8.92;278
4;2014;045;1400;-9.52;7.19;8.43;282
4;2014;045;1405;-9.51;7.11;8.43;285
4;2014;045;1410;-9.54;6.67;8.13;285
4;2014;045;1415;-9.56;6.97;8.72;285
4;2014;045;1420;-9.58;6.92;8.23;283
4;2014;045;1425;-9.43;5.98;7.45;289
4;2014;045;1430;-9.41;5.98;6.86;285
4;2014;045;1435;-9.22;6.46;7.45;288
4;2014;045;1440;-9.14;7.05;8.23;294
4;2014;045;1445;-8.97;6.53;7.94;289
4;2014;045;1450;-9.04;6.32;7.74;281
4;2014;045;1455;-8.91;6.70;7.84;282
4;2014;045;1500;-8.95;6.65;8.23;283
4;2014;045;1505;-8.86;6.28;7.55;285
4;2014;045;1510;-9.04;6.67;8.13;288
4;2014;045;1515;-8.86;6.86;8.23;284
4;2014;045;1520;-8.95;7.53;9.11;280
4;2014;045;1525;-9.04;7.88;9.41;279
4;2014;045;1530;-8.92;6.18;8.62;282
4;2014;045;1535;-8.89;6.35;7.45;277
4;2014;045;1540;-8.93;6.16;7.45;278
4;2014;045;1545;-8.79;6.04;7.35;283
4;2014;045;1550;-8.76;5.65;7.25;281
4;2014;045;1555;-8.65;5.65;7.15;273
4;2014;045;1600;-8.73;5.95;7.06;275
4;2014;045;1605;-8.63;6.07;7.25;272
4;2014;045;1610;-8.60;5.22;6.76;282
4;2014;045;1615;-8.56;5.01;6.96;280
4;2014;045;1620;-8.45;4.87;6.47;299
4;2014;045;1625;-8.48;5.56;7.06;303
4;2014;045;1630;-8.41;4.97;6.57;306
4;2014;045;1635;-8.38;5.66;6.57;317
4;2014;045;1640;-8.34;5.04;6.57;305
4;2014;045;1645;-8.36;5.24;6.57;307
4;2014;045;1650;-8.34;4.46;5.39;305
4;2014;045;1655;-8.39;4.61;5.78;312
4;2014;045;1700;-8.23;4.01;4.90;310
4;2014;045;1705;-8.08;3.78;5.19;306
4;2014;045;1710;-8.02;4.25;5.19;301
4;2014;045;1715;-7.98;4.19;5.10;296
4;2014;045;1720;-7.96;4.13;5.49;290
4;2014;045;1725;-7.88;3.75;5.00;288
4;2014;045;1730;-7.78;4.35;5.39;286
4;2014;045;1735;-7.79;3.87;4.80;289
4;2014;045;1740;-7.54;3.59;4.90;283
4;2014;045;1745;-7.50;3.53;6.08;272
4;2014;045;1750;-7.55;2.97;4.12;297
4;2014;045;1755;-7.51;3.41;4.70;300
4;2014;045;1800;-7.36;2.73;3.63;303
4;2014;045;1805;-7.44;3.46;4.21;320
4;2014;045;1810;-7.49;3.31;4.70;301
4;2014;045;1815;-7.47;2.78;4.12;307
4;2014;045;1820;-7.28;2.31;4.12;318
4;2014;045;1825;-7.35;3.08;4.51;320
4;2014;045;1830;-7.26;3.02;3.82;303
4;2014;045;1835;-7.27;3.33;4.12;314
4;2014;045;1840;-7.29;3.16;4.31;322
4;2014;045;1845;-7.22;2.65;3.92;319
4;2014;045;1850;-7.21;3.11;4.12;319
4;2014;045;1855;-7.17;3.20;3.92;323
4;2014;045;1900;-7.06;3.27;5.00;319
4;2014;045;1905;-7.06;3.32;4.61;308
4;2014;045;1910;-7.06;2.81;3.72;322
4;2014;045;1915;-7.00;2.88;4.90;321
4;2014;045;1920;-7.03;2.90;4.12;319
4;2014;045;1925;-6.98;2.80;3.72;320
4;2014;045;1930;-6.89;3.40;4.51;326
4;2014;045;1935;-6.92;4.57;7.06;329
4;2014;045;1940;-6.87;3.64;4.70;322
4;2014;045;1945;-6.97;4.10;4.90;323
4;2014;045;1950;-6.98;4.59;5.78;321
4;2014;045;1955;-6.90;4.17;5.49;322
4;2014;045;2000;-6.93;4.38;5.78;322
4;2014;045;2005;-6.90;4.58;5.78;328
4;2014;045;2010;-6.85;4.73;6.57;321
4;2014;045;2015;-6.94;5.50;6.57;322
4;2014;045;2020;-7.00;5.21;6.37;319
4;2014;045;2025;-6.95;4.76;6.27;317
4;2014;045;2030;-6.91;4.07;5.59;318
4;2014;045;2035;-6.87;4.01;5.98;314
4;2014;045;2040;-6.87;4.69;6.37;307
4;2014;045;2045;-6.79;4.25;5.39;313
4;2014;045;2050;-6.75;4.74;6.76;321
4;2014;045;2055;-6.78;4.74;5.78;327
4;2014;045;2100;-6.74;5.71;7.15;329
4;2014;045;2105;-6.83;5.76;7.64;330
4;2014;045;2110;-6.79;6.48;8.13;328
4;2014;045;2115;-6.79;5.34;6.66;330
4;2014;045;2120;-6.69;5.60;7.25;335
4;2014;045;2125;-6.67;4.75;6.27;329
4;2014;045;2130;-6.69;4.87;6.08;326
4;2014;045;2135;-6.60;4.02;5.59;333
4;2014;045;2140;-6.45;4.66;5.88;339
4;2014;045;2145;-6.55;4.53;6.76;342
4;2014;045;2150;-6.42;4.90;6.86;340
4;2014;045;2155;-6.42;4.30;6.66;334
4;2014;045;2200;-6.37;5.49;7.25;336
4;2014;045;2205;-6.36;5.12;7.06;338
4;2014;045;2210;-6.25;6.16;7.35;341
4;2014;045;2215;-6.27;6.64;7.55;345
4;2014;045;2220;-6.20;7.27;8.62;341
4;2014;045;2225;-6.21;6.88;8.04;340
4;2014;045;2230;-6.28;6.96;8.13;340
4;2014;045;2235;-6.26;6.43;7.45;333
4;2014;045;2240;-6.24;6.85;8.53;327
4;2014;045;2245;-6.18;6.68;7.74;331
4;2014;045;2250;-6.18;6.60;8.13;333
4;2014;045;2255;-6.14;7.28;8.43;328
4;2014;045;2300;-6.12;7.92;9.41;346
4;2014;045;2305;-6.14;9.11;9.90;344
4;2014;045;2310;-6.10;8.68;9.90;343
4;2014;045;2315;-6.13;8.24;9.90;333
4;2014;045;2320;-6.09;8.31;9.60;339
4;2014;045;2325;-6.08;8.82;10.09;338
4;2014;045;2330;-6.15;8.17;9.31;327
4;2014;045;2335;-6.19;8.30;10.29;327
4;2014;045;2340;-6.25;8.42;10.39;327
4;2014;045;2345;-6.23;8.81;10.49;327
4;2014;045;2350;-6.09;7.86;9.41;330
4;2014;045;2355;-6.22;8.48;10.19;325
4;2014;046;0000;-6.25;7.76;9.60;321
4;2014;046;0005;-6.19;7.47;9.02;317
4;2014;046;0010;-6.27;7.47;8.82;317
4;2014;046;0015;-6.34;7.80;9.70;318
4;2014;046;0020;-6.32;7.16;9.51;320
4;2014;046;0025;-6.28;7.22;8.43;314
4;2014;046;0030;-6.27;6.99;8.43;313
4;2014;046;0035;-6.36;6.92;8.33;308
4;2014;046;0040;-6.37;7.32;8.23;309
4;2014;046;0045;-6.33;6.82;8.23;306
4;2014;046;0050;-6.37;7.23;8.72;308
4;2014;046;0055;-6.41;7.32;8.82;307
4;2014;046;0100;-6.42;6.96;8.23;308
4;2014;046;0105;-6.47;6.55;7.74;311
4;2014;046;0110;-6.52;6.71;8.04;309
4;2014;046;0115;-6.48;6.83;8.23;309
4;2014;046;0120;-6.53;7.00;8.13;309
4;2014;046;0125;-6.49;6.46;7.64;308
4;2014;046;0130;-6.49;6.11;6.96;305
4;2014;046;0135;-6.50;6.21;6.96;307
4;2014;046;0140;-6.49;5.82;7.15;304
4;2014;046;0145;-6.51;6.11;7.35;308
4;2014;046;0150;-6.47;6.03;7.15;308
4;2014;046;0155;-6.50;6.46;7.74;305
4;2014;046;0200;-6.52;6.48;7.45;303
4;2014;046;0205;-6.54;6.24;7.55;301
4;2014;046;0210;-6.49;6.23;8.04;299
4;2014;046;0215;-6.45;6.20;7.45;301
4;2014;046;0220;-6.43;6.58;8.13;301
4;2014;046;0225;-6.36;7.06;8.43;306
4;2014;046;0230;-6.26;7.33;8.92;305
4;2014;046;0235;-6.28;7.81;9.21;303
4;2014;046;0240;-6.30;8.39;10.09;306
4;2014;046;0245;-6.27;8.43;10.00;306
4;2014;046;0250;-6.25;8.44;9.51;307
4;2014;046;0255;-6.31;8.62;9.90;305
4;2014;046;0300;-6.31;8.40;9.51;305
4;2014;046;0305;-6.28;8.03;9.41;307
4;2014;046;0310;-6.29;7.43;8.33;304
4;2014;046;0315;-6.29;7.88;9.21;308
4;2014;046;0320;-6.31;7.57;8.92;308
4;2014;046;0325;-6.37;7.86;9.11;310
4;2014;046;0330;-6.39;8.00;8.92;305
4;2014;046;0335;-6.39;7.42;8.62;305
4;2014;046;0340;-6.37;7.38;8.72;304
